srg,trg,w
3990,13837,1
3990,13884,1
3990,14057,1
3990,14491,1
3990,14500,1
3993,5455,1
3993,5483,1
3993,5519,1
3993,5722,1
3993,5732,1
3993,5759,1
3993,6066,1
3993,8615,1
3993,8769,1
3993,9485,1
3993,11191,1
3993,11338,1
3993,12949,1
3993,12958,1
3993,13019,1
3993,13183,1
3993,13258,1
3993,13283,1
3993,13694,1
3993,13705,1
3993,14396,1
3993,14815,1
3994,5401,2
3994,5451,1
3994,5579,1
3994,5723,1
3994,6277,1
3994,6641,1
3994,7157,1
3994,7178,1
3994,7237,1
3994,10078,1
3994,10198,1
3994,10344,1
3994,10482,1
3994,10852,1
3994,12416,1
3994,12474,1
3994,12685,1
3994,13000,1
3994,13686,1
3994,14248,1
3994,14360,1
3994,14627,1
3995,5395,1
3995,12815,1
3996,5977,1
3996,6694,1
3996,7079,1
3996,8932,1
3996,9822,1
3996,10238,1
3996,10612,1
3996,12496,1
3996,12504,1
3996,12931,1
3997,5504,1
3997,6653,1
3997,8589,1
3997,9970,1
3997,10317,1
3997,10541,1
3997,10615,1
3997,10826,1
3997,12134,1
3997,12180,1
3997,12335,1
3997,12655,1
3997,12673,1
3997,14484,1
3998,5391,1
3998,5763,1
3998,6617,1
3998,8635,1
3998,10481,1
3998,10715,1
3998,11445,1
3998,12245,1
3998,13677,1
3999,5401,1
3999,5404,1
3999,5493,2
3999,5613,1
3999,5715,1
3999,10602,1
3999,10831,1
3999,12454,1
3999,12500,1
3999,12827,1
3999,13330,1
3999,13653,1
3999,14717,1
3999,14772,1
4000,5422,1
4000,10448,1
4000,10556,1
4000,10597,1
4001,12928,1
4003,5660,1
4003,10009,1
4003,10732,1
4003,12046,1
4003,13005,1
4003,13042,1
4003,13068,1
4003,13280,1
4003,13381,1
4003,13671,1
4003,13692,1
4004,5425,1
4004,5452,2
4004,5462,1
4004,5492,1
4004,5494,1
4004,5508,1
4004,5531,1
4004,5534,1
4004,5666,1
4004,5737,1
4004,5753,2
4004,6342,1
4004,7142,1
4004,7578,1
4004,8615,1
4004,10069,1
4004,11156,1
4004,11172,1
4004,11204,1
4004,12727,1
4004,13870,1
4004,14029,1
4004,14587,1
4005,5451,1
4005,5482,1
4005,5504,4
4005,5660,1
4005,5680,1
4005,5747,1
4005,6459,1
4005,7140,1
4005,7175,1
4005,9543,1
4005,9969,1
4005,10476,1
4005,10514,1
4005,10788,1
4005,10830,1
4005,11365,1
4005,12433,1
4005,13116,1
4005,13249,1
4005,13287,1
4005,13702,1
4005,13876,1
4005,14395,1
4005,14435,1
4005,14500,1
4005,14778,1
4006,5400,1
4006,5401,1
4006,5404,1
4006,5412,1
4006,6785,1
4006,10216,1
4006,10544,1
4006,10767,1
4006,11268,1
4006,11903,1
4006,12745,2
4006,12894,1
4006,13109,1
4006,13111,2
4006,13385,1
4006,13643,1
4006,13661,1
4006,13864,1
4007,5412,1
4007,5432,2
4007,5443,1
4007,5451,1
4007,5502,4
4007,5639,1
4007,13292,1
4007,13336,1
4007,13736,1
4007,13848,1
4008,10888,1
4008,11770,1
4008,13256,1
4009,6072,1
4009,7475,1
4009,8070,1
4009,9605,1
4009,10138,1
4009,10151,1
4009,11226,1
4009,11254,1
4009,12606,1
4009,12727,1
4009,13112,1
4009,13365,1
4009,13763,1
4009,13766,2
4009,13843,1
4009,13913,1
4009,14009,1
4009,14478,1
4009,14831,1
4010,5400,1
4010,5425,1
4010,5470,1
4010,5502,1
4010,5613,1
4010,9967,2
4010,10458,2
4010,10564,2
4010,10611,1
4010,11268,2
4010,12461,1
4010,12516,1
4010,12685,2
4010,12703,1
4010,12812,1
4010,12869,1
4010,13292,1
4010,13649,1
4010,13780,1
4010,14494,1
4010,14771,1
4011,5409,1
4011,5432,1
4011,5452,1
4011,5482,2
4011,5504,1
4011,5678,1
4011,5680,1
4011,5747,1
4011,6459,1
4011,6989,1
4011,8497,1
4011,9031,1
4011,9142,1
4011,9379,1
4011,9543,1
4011,9976,1
4011,9987,1
4011,10514,1
4011,10619,1
4011,10676,1
4011,10830,1
4011,10951,1
4011,11170,1
4011,12929,1
4011,13042,1
4011,13143,1
4011,13677,1
4011,13744,1
4012,5580,1
4012,10497,1
4012,11338,1
4012,12407,1
4012,12685,1
4013,5412,1
4013,5483,1
4013,5504,1
4013,5513,1
4013,6765,1
4013,7221,1
4013,8570,1
4013,8646,1
4013,8725,1
4013,8817,1
4013,8841,1
4013,8874,1
4013,8946,1
4013,9923,1
4013,10052,1
4013,10053,1
4013,10134,1
4013,10331,1
4013,10335,1
4013,10507,1
4013,10564,1
4013,10696,1
4013,10700,1
4013,10735,1
4013,10784,1
4013,10787,1
4013,10812,1
4013,10819,1
4013,10897,1
4013,11169,1
4013,11189,1
4013,11356,2
4013,11857,1
4013,12406,1
4013,12411,1
4013,12641,1
4013,12786,1
4013,12903,1
4013,12937,1
4013,13090,1
4013,13144,1
4013,13196,1
4013,13329,1
4013,13650,1
4013,13703,1
4013,13719,1
4013,13767,1
4013,13785,1
4013,13870,1
4013,13876,1
4013,13950,1
4013,14225,1
4013,14338,1
4013,14381,1
4013,14449,1
4013,14560,1
4013,14634,1
4013,14689,1
4013,14760,1
4013,15050,1
4013,15844,1
4014,14487,1
4014,14588,1
4014,14768,1
4015,9125,1
4015,10142,1
4015,10183,1
4015,10457,1
4015,10851,1
4015,12433,1
4016,7145,1
4016,12624,1
4017,5452,2
4017,5482,2
4017,5483,1
4017,5527,1
4017,5751,1
4017,6347,1
4017,10085,1
4017,10613,1
4017,11167,1
4017,11191,2
4017,11217,1
4017,11353,1
4017,12435,1
4017,12460,1
4017,12500,1
4017,12516,1
4017,12641,1
4017,13042,1
4017,13099,1
4017,13656,1
4017,13666,1
4017,13759,1
4017,14203,1
4017,14339,1
4017,14369,1
4018,5552,1
4018,10123,1
4018,14800,1
4019,5470,1
4019,5623,2
4019,5644,1
4019,6438,1
4019,12754,1
4019,12822,1
4019,13643,1
4019,14844,1
4020,5451,1
4020,5571,1
4020,5597,1
4020,8431,1
4020,10066,1
4020,10412,1
4020,10420,1
4020,10544,1
4020,10581,1
4020,11342,1
4020,11360,1
4021,5452,1
4021,5504,1
4021,5580,1
4021,5660,1
4021,5694,1
4021,5753,1
4021,7145,1
4021,8645,1
4021,11268,1
4021,11353,1
4021,11355,1
4021,13158,1
4021,13207,1
4021,13213,1
4021,13307,1
4021,13661,1
4021,13763,1
4021,13786,1
4021,14377,1
4021,14415,1
4021,14695,1
4022,9998,1
4022,10615,1
4022,10775,1
4022,10784,1
4022,12405,1
4022,13649,1
4023,7127,1
4023,7180,1
4024,5427,1
4024,5444,1
4024,5452,1
4024,5490,2
4024,5492,1
4024,5611,1
4024,6025,1
4024,8070,1
4024,8586,1
4024,8604,1
4024,8845,1
4024,8920,1
4024,10415,1
4024,10864,1
4024,11165,1
4024,11170,1
4024,11177,1
4024,11204,1
4024,11254,1
4024,12433,1
4024,12516,1
4024,12596,1
4024,12727,1
4024,12880,1
4024,13140,1
4024,13529,1
4024,13652,1
4024,13668,1
4024,13681,1
4024,13852,1
4025,5497,1
4025,5818,1
4025,5958,1
4025,6620,1
4025,8520,1
4025,10157,1
4025,10509,1
4025,10647,1
4025,11272,1
4025,12969,1
4025,13165,1
4025,13308,1
4025,13706,1
4025,13788,1
4025,14415,1
4026,5415,1
4026,5623,1
4026,5709,1
4026,5750,1
4026,10888,1
4026,12404,1
4026,12456,1
4026,12665,1
4026,13642,1
4026,14663,1
4027,5659,1
4027,5767,1
4027,7127,1
4027,7149,1
4027,8931,1
4027,8952,1
4027,8985,1
4027,9152,1
4027,10397,1
4027,10541,1
4027,10547,1
4027,10549,1
4027,11178,1
4027,12727,1
4027,12893,1
4027,12934,1
4027,13063,1
4027,13731,1
4027,13766,1
4027,13832,1
4027,13842,1
4027,14457,1
4028,5761,1
4028,10292,1
4028,10358,1
4028,10402,1
4028,10452,1
4028,10526,1
4028,10604,1
4028,10622,1
4028,11135,1
4028,11140,1
4028,11438,1
4028,11809,1
4028,12647,1
4028,12782,1
4028,12922,1
4028,13116,1
4028,13123,1
4028,13721,1
4028,13878,1
4029,5433,1
4029,5466,1
4029,5475,1
4029,5482,1
4029,5502,2
4029,5504,3
4029,5513,1
4029,5639,1
4029,5680,1
4029,6675,1
4029,7409,1
4029,9067,1
4029,10076,1
4029,10509,1
4029,10525,1
4029,10585,1
4029,11167,1
4029,11919,1
4029,12428,1
4029,12433,1
4029,12489,1
4029,12715,1
4029,13042,1
4029,13273,1
4029,13274,1
4029,13322,1
4029,13336,1
4029,13736,1
4029,13819,1
4029,13832,1
4029,13848,1
4029,14203,1
4029,14435,1
4029,14560,1
4030,8051,1
4030,9006,1
4030,9151,1
4030,10544,1
4030,10595,1
4030,10654,1
4030,10681,1
4030,11217,1
4030,11352,1
4030,13128,1
4030,13764,1
4030,13774,1
4030,14693,1
4031,5504,1
4031,11204,1
4031,13032,1
4031,13821,1
4032,8603,1
4033,5483,1
4033,5492,1
4033,12504,1
4034,5431,1
4034,5455,1
4034,5475,1
4034,5502,1
4034,5678,1
4034,5732,1
4034,6267,1
4034,7173,1
4034,8289,1
4034,8462,1
4034,8586,1
4034,8593,1
4034,8598,1
4034,8889,1
4034,10546,1
4034,10549,1
4034,10552,1
4034,10560,1
4034,10585,1
4034,10647,1
4034,10712,1
4034,10818,1
4034,11165,1
4034,11272,1
4034,11353,2
4034,11357,1
4034,12407,1
4034,12433,1
4034,12517,1
4034,12727,2
4034,12745,1
4034,12769,1
4034,12816,1
4034,12874,1
4034,12985,1
4034,13003,1
4034,13038,1
4034,13146,1
4034,13296,1
4034,13336,1
4034,13341,1
4034,13634,1
4034,13650,1
4034,13676,1
4034,13684,1
4034,13692,1
4034,13711,1
4034,13736,1
4034,13770,1
4034,13848,1
4034,13861,1
4034,13878,1
4034,14426,1
4034,14673,1
4034,14700,1
4035,5579,1
4035,5623,1
4035,7157,1
4035,13686,1
4035,14250,1
4036,5437,1
4036,5504,1
4036,5513,1
4036,5534,1
4036,5634,1
4036,5645,1
4036,5661,1
4036,5678,1
4036,5769,1
4036,5774,1
4036,6604,1
4036,6795,1
4036,7130,1
4036,7161,1
4036,7245,1
4036,7255,1
4036,7378,1
4036,8497,2
4036,8636,1
4036,8645,1
4036,8670,1
4036,8814,1
4036,9941,1
4036,10157,1
4036,10216,1
4036,10482,1
4036,10499,1
4036,10544,1
4036,10546,1
4036,10600,1
4036,10621,1
4036,10647,1
4036,10677,1
4036,10749,1
4036,10806,1
4036,10819,1
4036,11165,1
4036,11204,2
4036,11210,1
4036,11217,2
4036,11237,1
4036,11361,1
4036,11434,1
4036,11463,1
4036,11571,1
4036,11617,1
4036,12398,1
4036,12402,1
4036,12427,1
4036,12428,1
4036,12437,1
4036,12456,1
4036,12460,1
4036,12501,1
4036,12504,1
4036,12603,1
4036,12996,1
4036,13653,1
4036,13676,1
4036,13734,1
4036,13740,1
4036,13746,1
4036,13767,1
4036,13788,1
4036,13861,1
4036,13888,1
4036,13935,1
4036,14087,1
4036,14108,1
4036,14379,1
4036,14413,1
4036,14417,1
4036,14432,1
4036,14467,1
4036,14487,1
4036,14588,1
4036,14632,2
4036,14693,2
4036,14702,1
4036,14737,1
4036,14745,1
4036,14760,1
4036,14768,1
4036,14771,1
4036,14837,1
4036,14839,1
4036,15285,1
4036,15582,1
4037,5452,1
4037,5534,1
4037,5632,1
4037,5666,1
4037,5688,1
4037,7142,1
4037,7148,1
4037,7184,1
4037,7201,1
4037,7223,1
4037,7760,1
4037,8615,1
4037,8945,1
4037,9135,1
4037,10069,1
4037,11245,1
4037,11903,1
4037,12873,1
4037,13667,1
4037,13779,1
4037,13830,1
4037,13832,1
4037,14029,1
4037,14322,1
4037,15220,1
4037,15651,1
4038,12847,1
4039,5475,1
4039,5678,1
4039,7129,1
4039,9061,1
4039,12460,1
4039,12597,1
4039,14108,1
4039,14724,1
4039,15787,1
4040,5435,1
4040,5451,1
4040,5482,1
4040,5746,1
4040,8497,1
4040,8974,1
4040,10812,1
4040,11204,1
4040,12606,1
4040,12827,1
4040,12837,1
4040,12847,1
4040,13686,1
4040,13701,1
4040,13766,2
4040,13767,1
4040,14765,1
4040,14815,1
4042,6404,1
4042,14647,1
4042,14790,1
4043,5479,1
4043,5725,1
4043,6267,1
4043,6356,1
4043,7179,1
4043,8531,1
4043,8723,1
4043,8784,1
4043,8970,1
4043,10235,1
4043,10409,1
4043,10541,1
4043,10632,1
4043,10670,1
4043,10679,1
4043,11204,2
4043,11207,1
4043,11213,1
4043,11220,1
4043,11237,1
4043,11239,1
4043,12125,1
4043,12398,1
4043,12492,1
4043,12935,1
4043,13070,1
4043,13289,1
4043,13296,1
4043,13452,1
4043,14349,1
4043,14377,1
4043,14415,1
4043,14485,1
4043,14587,1
4043,14850,1
4045,5688,1
4045,8092,1
4045,8703,1
4045,9396,1
4045,10216,1
4045,10426,1
4045,10437,1
4045,10457,1
4045,10458,1
4045,10503,1
4045,10569,1
4045,10579,1
4045,10627,1
4045,10648,1
4045,10656,1
4045,10715,1
4045,10718,1
4045,10854,1
4045,12454,1
4045,12511,1
4045,12516,1
4045,12652,1
4045,12665,1
4045,12673,1
4045,12777,1
4045,12837,1
4045,13105,1
4045,13188,1
4045,13295,1
4045,13374,1
4045,13686,1
4045,13770,1
4045,13843,1
4045,13943,1
4045,14717,1
4046,5455,1
4046,5492,1
4046,5502,1
4046,5727,1
4046,5754,1
4046,8592,1
4046,8723,1
4046,8889,1
4046,9026,1
4046,10005,1
4046,10090,1
4046,10324,1
4046,10503,1
4046,10850,1
4046,12411,1
4046,12489,1
4046,12516,1
4046,13061,1
4046,13100,1
4046,13681,1
4046,14412,1
4046,14418,1
4046,14589,1
4047,12938,1
4048,5470,1
4048,5502,1
4048,5639,1
4048,5694,1
4048,7259,1
4048,9031,1
4048,9142,1
4048,10081,1
4048,10280,2
4048,10446,1
4048,10505,1
4048,10547,1
4048,10619,1
4048,10651,1
4048,10676,2
4048,10688,1
4048,10753,1
4048,10779,1
4048,10788,1
4048,10835,1
4048,11198,1
4048,11245,1
4048,12404,1
4048,12899,2
4048,12969,2
4048,12987,1
4048,13032,1
4048,13158,1
4048,13271,1
4048,13336,1
4048,13641,1
4048,13646,1
4048,13661,1
4048,13695,1
4048,13729,1
4048,13736,1
4048,13743,1
4048,13756,2
4048,13787,1
4048,13811,1
4048,13832,2
4048,13848,1
4048,13866,1
4048,14365,1
4048,14415,1
4048,14487,1
4048,14695,1
4049,5451,1
4049,5623,1
4049,11225,1
4049,12423,1
4049,12769,1
4049,12847,1
4049,13643,1
4050,13330,1
4050,14115,1
4050,14461,1
4051,5451,1
4051,5455,1
4051,5521,1
4051,5611,1
4051,5726,1
4051,6598,1
4051,6601,1
4051,6887,1
4051,7155,1
4051,7255,1
4051,7293,1
4051,7394,1
4051,8441,1
4051,8531,2
4051,8539,1
4051,8636,1
4051,9826,1
4051,9988,1
4051,10216,1
4051,10292,1
4051,10358,1
4051,10402,1
4051,10442,1
4051,10452,1
4051,10476,1
4051,10550,1
4051,10553,1
4051,10556,2
4051,10597,1
4051,10604,1
4051,10614,1
4051,10622,1
4051,10711,1
4051,10788,1
4051,10888,1
4051,11135,1
4051,11140,1
4051,11165,1
4051,11170,1
4051,11204,3
4051,11222,1
4051,11263,1
4051,11272,3
4051,11352,1
4051,11353,2
4051,11356,1
4051,11357,1
4051,11360,1
4051,11432,1
4051,11438,1
4051,11602,1
4051,11809,1
4051,12044,1
4051,12395,1
4051,12416,1
4051,12428,1
4051,12481,1
4051,12647,1
4051,12782,1
4051,12982,1
4051,13003,1
4051,13005,1
4051,13042,1
4051,13116,1
4051,13123,1
4051,13170,1
4051,13183,1
4051,13199,1
4051,13280,1
4051,13300,1
4051,13346,1
4051,13653,1
4051,13676,2
4051,13686,1
4051,13694,1
4051,13721,1
4051,13746,2
4051,13770,1
4051,13783,1
4051,13836,1
4051,13837,1
4051,13838,1
4051,13861,1
4051,13866,1
4051,13878,1
4051,14379,1
4051,14384,1
4051,14411,1
4051,14415,2
4051,14449,1
4051,14484,1
4051,14588,3
4051,14671,1
4051,14695,1
4051,14753,1
4051,15567,1
4052,5647,1
4052,9040,1
4052,10123,1
4052,11357,1
4052,11449,1
4052,11544,1
4052,11903,1
4052,12157,1
4052,12744,1
4052,12874,1
4053,5634,1
4053,5645,1
4053,5661,1
4053,5774,1
4053,6604,1
4053,6795,1
4053,8531,1
4053,8565,1
4053,8723,1
4053,9016,1
4053,9040,1
4053,9120,1
4053,9134,1
4053,9148,1
4053,9149,1
4053,9156,1
4053,9159,1
4053,9313,1
4053,9334,1
4053,9941,1
4053,10499,1
4053,10647,1
4053,10677,1
4053,10806,1
4053,10819,1
4053,11204,1
4053,11213,1
4053,11274,1
4053,11356,1
4053,11591,1
4053,12999,1
4053,13004,1
4053,13021,1
4053,14098,1
4053,14417,1
4053,14638,1
4053,14771,1
4053,14776,1
4053,14861,1
4053,15347,1
4054,5577,1
4054,12123,1
4054,12233,1
4054,12577,1
4054,12783,1
4054,12883,1
4056,5490,1
4056,5519,1
4056,5676,1
4056,5680,1
4056,7418,1
4056,8154,1
4056,8531,1
4056,8556,1
4056,8732,1
4056,8784,1
4056,8907,1
4056,9105,1
4056,9117,1
4056,9492,1
4056,9749,1
4056,9914,1
4056,10481,1
4056,10594,1
4056,10611,2
4056,10635,1
4056,10869,1
4056,10924,1
4056,11165,2
4056,11166,1
4056,11175,1
4056,11199,1
4056,11204,2
4056,11213,1
4056,11217,2
4056,11237,1
4056,11268,1
4056,11355,1
4056,11356,4
4056,11358,1
4056,11360,1
4056,11362,1
4056,12484,1
4056,12489,1
4056,12844,1
4056,12914,1
4056,13655,1
4056,13832,1
4056,13927,1
4056,14345,1
4056,14349,1
4056,14377,2
4056,14449,1
4056,14485,1
4056,14585,1
4056,14663,1
4056,14749,1
4056,14771,1
4056,14774,1
4056,14777,1
4056,14818,1
4056,14861,1
4056,15405,1
4057,5482,1
4057,5504,2
4057,5653,1
4057,5680,1
4057,5742,1
4057,5747,1
4057,6404,1
4057,8440,1
4057,10348,1
4057,11225,1
4057,11274,1
4057,11353,1
4057,12727,1
4057,13668,1
4057,14415,1
4057,14484,1
4059,10479,1
4059,10618,1
4059,12500,1
4059,12606,1
4059,12769,1
4059,13689,1
4059,13856,1
4060,5507,1
4060,5571,1
4060,5606,1
4060,5653,1
4060,6974,1
4060,7027,1
4060,7329,1
4060,7382,1
4060,7839,1
4060,8484,1
4060,10521,1
4060,10844,1
4060,11165,1
4060,12032,1
4060,12621,1
4060,12640,1
4060,12747,1
4060,13460,1
4060,13799,1
4061,5596,1
4061,5609,1
4061,5659,1
4061,5774,1
4061,6570,1
4061,8849,1
4061,14435,1
4061,14462,1
4061,14500,1
4061,15811,1
4062,5462,1
4062,5470,1
4062,5639,2
4062,6617,1
4062,7108,1
4062,7130,1
4062,7161,1
4062,7176,1
4062,7187,1
4062,8525,1
4062,10852,1
4062,11254,1
4062,11338,1
4062,11639,1
4062,12049,1
4062,12199,1
4062,12252,1
4062,12372,1
4062,12396,1
4062,12427,1
4062,12435,1
4062,12452,1
4062,12487,1
4062,12577,1
4062,12716,1
4062,12723,1
4062,12784,1
4062,12827,1
4062,12857,1
4062,12873,1
4062,12886,1
4062,13128,1
4062,14484,1
4062,14713,1
4063,5696,1
4063,10476,1
4063,10534,1
4063,13330,1
4063,14411,1
4063,14412,1
4064,6322,1
4064,7255,1
4064,8612,1
4064,9957,1
4064,10540,1
4064,10566,1
4064,10577,1
4064,10579,1
4064,10586,1
4064,10617,1
4064,10647,1
4064,10667,1
4064,10775,1
4064,10805,1
4064,10818,1
4064,10834,1
4064,11358,1
4064,11914,1
4064,12640,1
4064,13076,1
4064,13278,1
4064,13336,1
4064,13653,1
4064,13676,1
4064,13685,1
4064,13702,1
4064,13746,1
4064,13862,1
4064,13872,1
4064,13941,1
4064,14453,1
4064,14863,1
4066,5470,1
4066,5723,1
4066,8489,1
4066,10772,1
4066,10834,1
4066,10852,1
4066,11623,1
4066,12514,1
4066,12598,1
4066,12810,1
4066,13034,1
4066,13114,1
4066,13672,1
4066,14420,1
4067,5486,2
4067,5612,1
4067,9974,1
4067,13010,1
4067,13648,1
4067,13754,1
4067,14624,1
4067,14651,1
4067,14700,1
4067,14752,1
4068,5623,2
4068,12456,1
4068,12596,1
4068,12606,1
4068,12823,1
4068,13082,1
4068,13124,1
4070,5490,1
4070,5492,1
4070,5504,1
4070,5737,1
4070,5759,1
4070,5772,1
4070,8432,1
4070,8565,1
4070,8651,1
4070,8990,1
4070,9861,1
4070,10374,1
4070,10484,1
4070,10585,1
4070,10645,1
4070,11162,1
4070,11239,1
4070,11352,1
4070,11355,1
4070,11357,2
4070,11365,1
4070,11545,1
4070,12396,1
4070,12437,1
4070,12641,1
4070,12957,1
4070,13022,1
4070,13207,1
4070,13307,1
4070,13814,1
4070,14048,1
4070,14231,1
4071,6722,1
4071,6813,1
4071,6890,1
4071,8468,1
4071,8933,1
4071,9040,1
4071,10466,1
4071,10632,1
4072,9706,1
4073,5504,1
4073,9962,1
4073,10134,1
4073,12034,1
4073,12329,1
4074,5577,1
4074,10611,1
4074,12783,1
4074,12883,1
4074,13645,1
4074,13718,1
4074,13754,1
4074,14754,1
4075,5565,1
4075,5625,1
4075,5660,1
4075,5732,1
4075,7255,1
4075,8586,1
4075,8600,1
4075,8889,1
4075,9629,1
4075,9752,1
4075,11204,1
4075,11268,1
4075,11272,2
4075,13653,1
4075,13676,1
4075,13746,1
4075,15820,1
4076,5482,1
4076,5786,1
4076,6414,1
4076,6482,1
4076,6778,1
4076,7136,1
4076,8556,1
4076,8723,1
4076,9657,1
4076,10085,1
4076,10590,1
4076,10619,1
4076,10883,1
4076,10901,1
4076,11355,1
4076,11356,1
4076,12937,1
4076,13723,1
4076,13988,1
4076,14587,1
4076,14650,1
4076,14811,1
4077,5486,1
4077,7129,1
4077,8769,1
4077,10435,1
4077,12396,1
4077,12577,1
4077,12685,1
4077,12913,1
4077,12925,1
4077,14108,1
4077,14588,1
4077,14724,1
4078,5723,1
4078,5750,1
4078,10575,1
4079,5662,1
4079,12969,1
4079,13128,1
4079,13658,1
4079,13764,1
4080,5623,1
4080,6795,1
4080,7519,1
4080,10611,1
4080,11272,1
4080,12104,1
4080,14461,1
4080,14831,1
4080,15212,1
4081,6508,1
4081,6811,1
4081,7847,1
4081,8593,1
4081,8784,1
4081,10579,1
4081,10647,1
4081,11353,1
4081,12500,1
4081,12516,1
4081,12727,1
4081,12952,1
4081,12982,1
4081,13043,1
4081,13049,1
4081,13050,1
4081,13054,1
4081,13082,1
4081,13127,1
4081,13135,1
4081,13358,1
4081,13649,1
4081,13650,1
4081,13684,1
4081,13694,1
4081,13697,1
4081,13700,2
4081,13732,1
4081,13734,1
4081,13736,1
4081,13766,1
4081,13770,1
4081,13776,1
4081,13861,1
4081,13868,1
4081,13902,1
4081,14082,1
4082,9036,1
4082,9151,1
4082,10437,1
4082,10622,1
4082,10901,1
4082,11355,1
4082,14821,1
4083,5500,1
4083,10422,1
4083,10545,1
4083,10595,1
4083,10615,1
4083,10679,1
4083,12928,1
4083,13158,1
4083,13649,1
4084,5503,1
4084,5611,1
4084,5680,1
4084,5747,1
4084,5771,1
4084,7394,2
4084,9988,1
4084,10556,1
4084,10586,1
4084,10614,1
4084,10619,1
4084,10711,1
4084,10759,1
4084,11204,1
4084,11272,1
4084,13306,1
4084,13346,1
4084,13686,1
4084,13837,1
4085,10592,1
4085,10608,1
4085,12497,1
4085,13005,1
4085,13239,1
4085,13659,1
4085,14415,1
4085,14695,1
4085,14734,1
4086,5500,2
4086,5504,1
4086,5691,1
4086,11204,1
4086,11246,1
4087,5493,1
4087,5497,1
4087,5564,1
4087,5611,1
4087,5648,2
4087,5736,1
4087,6569,1
4087,6617,1
4087,7230,1
4087,7551,1
4087,7640,1
4087,7831,1
4087,7947,1
4087,7953,1
4087,8318,1
4087,8335,1
4087,8464,2
4087,8485,1
4087,8497,1
4087,8508,1
4087,8519,1
4087,8566,1
4087,8581,1
4087,8591,1
4087,8593,1
4087,8606,1
4087,8636,1
4087,8646,1
4087,8670,1
4087,8672,1
4087,8842,1
4087,9165,1
4087,9387,1
4087,9424,2
4087,9448,1
4087,9499,1
4087,9688,1
4087,9823,1
4087,10081,1
4087,10128,1
4087,10216,1
4087,10416,1
4087,10509,1
4087,10590,1
4087,10661,1
4087,10663,1
4087,10691,1
4087,10728,1
4087,10751,1
4087,10760,1
4087,10809,1
4087,10817,1
4087,11165,1
4087,11166,1
4087,11170,1
4087,11188,1
4087,11190,1
4087,11193,1
4087,11272,1
4087,11274,1
4087,11278,1
4087,11352,1
4087,11355,1
4087,11356,2
4087,11360,1
4087,11361,1
4087,11403,1
4087,11452,1
4087,11488,1
4087,11678,1
4087,11692,1
4087,12756,1
4087,12815,1
4087,12857,1
4087,12930,1
4087,13010,1
4087,13111,1
4087,13356,1
4087,13643,1
4087,13656,2
4087,13676,1
4087,13695,1
4087,13760,1
4087,13846,1
4087,13866,1
4087,13868,1
4087,13869,1
4087,13973,1
4087,13982,1
4087,14019,1
4087,14326,1
4087,14376,1
4087,14430,1
4087,14432,1
4087,14479,1
4087,14576,1
4087,14577,1
4087,14671,1
4087,14702,1
4087,15041,1
4087,15355,1
4087,15565,1
4087,15678,1
4087,15764,1
4088,5492,1
4088,5660,1
4088,5678,1
4088,6267,1
4088,6603,1
4088,7266,1
4088,8135,1
4088,8623,1
4088,8631,1
4088,8651,1
4088,10045,1
4088,10097,1
4088,10435,1
4088,10564,1
4088,10664,1
4088,10705,1
4088,10809,1
4088,11159,1
4088,11190,1
4088,11204,1
4088,11220,1
4088,11260,1
4088,11353,1
4088,11357,1
4088,11358,1
4088,11454,2
4088,11854,1
4088,11942,1
4088,11951,1
4088,12489,1
4088,12603,1
4088,12641,1
4088,13647,1
4088,13655,1
4088,13832,1
4088,14029,1
4088,14204,1
4088,14382,1
4088,14418,1
4088,14426,1
4088,14472,1
4088,14479,2
4088,14482,1
4088,14737,1
4088,14771,1
4088,15105,1
4089,12442,1
4089,12448,1
4089,12606,1
4090,8077,1
4090,13649,1
4092,5501,1
4092,8800,1
4092,12501,1
4093,5650,1
4093,7394,1
4093,7409,1
4093,7831,1
4093,9971,1
4093,10396,1
4093,10475,1
4093,10550,1
4093,10586,1
4093,10700,1
4093,10786,1
4093,10853,1
4093,10863,1
4093,11893,1
4093,11919,1
4093,12943,1
4095,5513,1
4095,5649,1
4095,5872,1
4095,6402,1
4095,8177,1
4095,10508,1
4095,10528,1
4095,12433,1
4095,13111,1
4095,13684,1
4095,13760,1
4095,13832,1
4095,13870,1
4095,14576,1
4095,14833,1
4096,5504,1
4096,5638,1
4096,5709,1
4096,5723,1
4096,5774,1
4096,5977,1
4096,6409,1
4096,7175,1
4096,7902,1
4096,8880,1
4096,9180,1
4096,10284,1
4096,10378,1
4096,10452,1
4096,10513,1
4096,10574,1
4096,11335,1
4096,12112,1
4096,12396,1
4096,12398,1
4096,12428,1
4096,12504,1
4096,12606,1
4096,12774,1
4096,12921,1
4096,13082,2
4096,13105,1
4096,13124,1
4096,13292,1
4096,13306,1
4096,13665,1
4096,13691,2
4096,13717,1
4096,13766,3
4096,13767,2
4096,13776,1
4096,13779,1
4096,13806,1
4096,13814,1
4096,13865,1
4096,13868,1
4096,14643,1
4096,14828,1
4097,10489,1
4097,10644,1
4097,10650,1
4097,10786,1
4097,14312,1
4097,14315,1
4097,14673,1
4099,5625,1
4099,5653,2
4099,5680,1
4099,5765,1
4099,8497,1
4099,10758,1
4099,11353,1
4099,13100,1
4099,13658,1
4099,13686,2
4099,13694,2
4099,13722,1
4099,14777,1
4100,5619,2
4100,5623,1
4100,5678,1
