"covidMeasure","latitude","longitude","name","province","selected","shared name"
"0","43.31923","11.330276","5098","SI","false","5098"
"0","43.318348","11.332313","5406","SI","false","5406"
"0","43.717117","10.401389","8161","PI","false","8161"
"0","43.77305","11.29278","6857","FI","false","6857"
"0","43.77263","11.25724","6436","FI","false","6436"
"0","43.93792","10.304208","13934","LU","false","13934"
"0","43.709633","10.405367","9737","PI","false","9737"
"0","43.89819","11.05512","9397","PO","false","9397"
"1","42.92075","10.529184","11703","LI","false","11703"
"0","43.31538407","10.633065","8156","PI","false","8156"
"0","42.80736","10.140829","10745","LI","false","10745"
"0","42.75881","10.3597","11637","LI","false","11637"
"0","43.717422","10.403961","8869","PI","false","8869"
"0","43.716576","10.40275","11244","PI","false","11244"
"0","43.342213","10.476727","10633","LI","false","10633"
"0","43.40662","10.47326","11690","LI","false","11690"
"0","43.40609","10.473799","11814","LI","false","11814"
"0","44.00292","10.15445","4662","MS","false","4662"
"0","43.84263","10.50925","12629","LU","false","12629"
"0","42.81449","10.32072","10108","LI","false","10108"
"0","43.319145","11.332571","5286","SI","false","5286"
"0","43.582706","11.316838","6989","FI","false","6989"
"0","44.121887","10.409558","13936","LU","false","13936"
"0","43.62297620875067","10.62273","8414","PI","false","8414"
"0","43.993855","10.229305","14649","LU","false","14649"
"0","43.802273","11.200506","5817","FI","false","5817"
"0","43.123627","11.744444","4139","SI","false","4139"
"0","42.921707","10.526478","10056","LI","false","10056"
"0","43.717422","10.400835","8177","PI","false","8177"
"0","43.41325","11.351659","4033","SI","false","4033"
"0","42.767715","10.854333","13026","GR","false","13026"
"0","43.761703","11.242761","6391","FI","false","6391"
"0","44.20699","9.94059","4377","MS","false","4377"
"0","44.215717","9.967377","3876","MS","false","3876"
"0","44.207714","9.968872","4483","MS","false","4483"
"0","44.20724","9.964996","4399","MS","false","4399"
"0","43.3418","11.92406","12352","AR","false","12352"
"0","42.759705","10.311808","10032","LI","false","10032"
"0","43.540825","12.054935","12824","AR","false","12824"
"0","43.37068","10.456722","10092","LI","false","10092"
"0","43.953094","10.236647","14036","LU","false","14036"
"0","43.235363","11.559106","3662","SI","false","3662"
"0","43.66310125197919","10.664294","8182","PI","false","8182"
"0","43.299633","10.491499","11114","LI","false","11114"
"0","43.6935402046406","10.598783","8907","PI","false","8907"
"0","43.871506","10.26457","14726","LU","false","14726"
"0","43.46011","11.155139","5359","SI","false","5359"
"0","43.4002","11.13349","5267","SI","false","5267"
"0","44.028854","10.1307","4383","MS","false","4383"
"0","42.643715","11.38582","13058","GR","false","13058"
"0","43.62711","10.29192","9088","PI","false","9088"
"0","43.5812","11.30269","6287","FI","false","6287"
"0","43.464886","11.883094","12171","AR","false","12171"
"0","43.548687","10.303347","10198","LI","false","10198"
"0","44.31508","9.99525","4430","MS","false","4430"
"0","44.16629","10.123177","7231","MS","false","7231"
"0","43.082386","11.500234","5469","SI","false","5469"
"0","44.03058","10.145887","4229","MS","false","4229"
"0","43.97332","10.15442","15019","LU","false","15019"
"0","42.92185","10.526544","10356","LI","false","10356"
"0","43.29642","11.94036","12222","AR","false","12222"
"0","42.74571","10.37652","10793","LI","false","10793"
"0","43.15307","11.590158","5293","SI","false","5293"
"1","43.71851","10.399943","8540","PI","false","8540"
"0","43.254623","11.283792","4905","SI","false","4905"
"0","43.471104","11.86245","12660","AR","false","12660"
"0","43.41961","11.6102","13438","AR","false","13438"
"0","43.405697","11.544781","12796","AR","false","12796"
"0","43.777355","11.253253","7293","FI","false","7293"
"0","42.808365","10.14084","10787","LI","false","10787"
"0","42.807835","10.195117","11431","LI","false","11431"
"0","43.98874","10.30644","15541","LU","false","15541"
"0","43.82038","10.25897","12576","LU","false","12576"
"0","43.71776","10.39992","9459","PI","false","9459"
"0","43.90012","10.2269","15235","LU","false","15235"
"0","43.91448","10.864637","2916","PT","false","2916"
"0","43.063293","11.321097","13728","GR","false","13728"
"0","43.05613","10.902019","13368","GR","false","13368"
"0","43.8516","10.6674","15027","LU","false","15027"
"0","43.61807200956916","10.7715","8490","PI","false","8490"
"0","44.134365","9.983411","4328","MS","false","4328"
"0","43.81767","11.04868","9282","PO","false","9282"
"0","43.772766","11.253143","2736","FI","false","2736"
"0","43.46799","11.146344","3850","SI","false","3850"
"0","43.067703","11.809444","5417","SI","false","5417"
"0","43.904823","10.215811","14846","LU","false","14846"
"1","43.308487","11.427286","5280","SI","false","5280"
"0","43.845867","10.506485","15531","LU","false","15531"
"0","43.423668","11.1256","5742","SI","false","5742"
"0","43.549763","11.928775","12781","AR","false","12781"
"0","43.53576","11.23764","7551","FI","false","7551"
"0","43.99516","11.2361","5889","FI","false","5889"
"0","43.551888","10.305076","11513","LI","false","11513"
"0","43.29619","10.495648","11071","LI","false","11071"
"1","42.740086","11.019419","13168","GR","false","13168"
"0","43.392487","10.42906","11103","LI","false","11103"
"0","43.547813","10.313278","10307","LI","false","10307"
"0","43.486942","11.385524","5291","SI","false","5291"
"0","43.698223","11.935758","12031","AR","false","12031"
"0","43.58289","11.31944","6083","FI","false","6083"
"0","43.76988","11.2601","6479","FI","false","6479"
"0","43.420197","11.360852","5601","SI","false","5601"
"0","43.55167","10.31297","10321","LI","false","10321"
"0","44.07415","10.485342","14287","LU","false","14287"
"0","43.87815","10.24168","15713","LU","false","15713"
"0","43.35661138561253","10.581453","8623","PI","false","8623"
"0","43.295048","11.389967","5112","SI","false","5112"
"0","43.770554","11.253696","3318","FI","false","3318"
"0","43.40138936166436","10.860244","8202","PI","false","8202"
"0","43.300114","10.492526","11826","LI","false","11826"
"0","42.645557","11.223611","13165","GR","false","13165"
"0","43.748894","12.274225","12825","AR","false","12825"
"0","43.391544","10.431013","10287","LI","false","10287"
"0","44.009716","10.099488","4276","MS","false","4276"
"0","43.51864","10.324158","10155","LI","false","10155"
"0","43.470093","11.041479","4957","SI","false","4957"
"0","43.72853","11.76887","12303","AR","false","12303"
"0","43.771137","11.248322","2638","FI","false","2638"
"0","42.805588","10.140017","9975","LI","false","9975"
"0","43.050846","9.835514","10392","LI","false","10392"
"0","43.662872","10.371934","8760","PI","false","8760"
"0","43.3202","11.33062","5119","SI","false","5119"
"0","43.06444","11.815075","4049","SI","false","4049"
"0","43.051525","10.890788","13807","GR","false","13807"
"0","43.52815","10.34663","11765","LI","false","11765"
"0","43.6431","10.28918","9056","PI","false","9056"
"0","43.277885","11.966526","12836","AR","false","12836"
"0","43.953213","10.177046","14337","LU","false","14337"
"0","43.462666","11.881403","13456","AR","false","13456"
"0","43.798344","11.239472","6310","FI","false","6310"
"0","43.7675","11.271342","2639","FI","false","2639"
"0","44.078735","10.098551","7254","MS","false","7254"
"0","43.32778823196319","10.567653","8721","PI","false","8721"
"0","43.30341","10.52131","11280","LI","false","11280"
"0","43.54932","11.580833","12075","AR","false","12075"
"0","42.815212","10.331883","10021","LI","false","10021"
"0","44.03585","10.161697","4599","MS","false","4599"
"0","43.914745","10.57412","14120","LU","false","14120"
"0","43.272106","11.8237","12488","AR","false","12488"
"0","43.468613","11.043073","5541","SI","false","5541"
"0","43.93531","10.23332","15464","LU","false","15464"
"0","43.79948","11.243861","6720","FI","false","6720"
"0","43.68024574014465","10.833583","8418","PI","false","8418"
"0","43.32705486498169","10.60175","9657","PI","false","9657"
"0","43.54315","10.31403","11744","LI","false","11744"
"0","43.77296","11.25038","7630","FI","false","7630"
"0","43.49024","11.54075","12151","AR","false","12151"
"0","43.47975","11.698868","12181","AR","false","12181"
"0","44.15733","10.24622","15806","LU","false","15806"
"0","43.8704","10.2428","15660","LU","false","15660"
"0","43.775955","11.252817","3613","FI","false","3613"
"0","43.493183","10.349531","11518","LI","false","11518"
"1","43.77792333333334","10.656022","8388","PI","false","8388"
"0","43.927128","10.20185","15434","LU","false","15434"
"0","43.79091","11.22534","7895","FI","false","7895"
"0","43.056416","11.822853","4113","SI","false","4113"
"0","43.79384","10.9277","7854","FI","false","7854"
"0","43.91935","10.399532","15409","LU","false","15409"
"0","44.374916","9.87862","4186","MS","false","4186"
"0","43.160343","10.609259","11415","LI","false","11415"
"0","42.91165","10.7727","13326","GR","false","13326"
"0","43.067867","11.724694","4143","SI","false","4143"
"0","43.092014","10.571565","10675","LI","false","10675"
"0","44.07749","10.1003","4617","MS","false","4617"
"0","44.08001","10.098071","4161","MS","false","4161"
"0","43.84294","10.51136","14042","LU","false","14042"
"0","43.717896","10.398366","9886","PI","false","9886"
"0","43.7102","10.39688","9430","PI","false","9430"
"0","44.169445","10.151944","4363","MS","false","4363"
"0","43.77008","11.26572","6655","FI","false","6655"
"0","43.72139","10.422561","8165","PI","false","8165"
"0","43.7128","10.405198","8314","PI","false","8314"
"0","42.74281","10.236014","11291","LI","false","11291"
"0","43.40316","10.419797","10181","LI","false","10181"
"0","43.77777","11.26258","7095","FI","false","7095"
"0","43.86583","10.245304","14477","LU","false","14477"
"0","43.97589","10.14843","15005","LU","false","15005"
"0","44.377983","9.882099","4420","MS","false","4420"
"0","42.81336","10.32286","11761","LI","false","11761"
"0","43.57034","11.466994","13801","AR","false","13801"
"0","43.303654","11.427196","5612","SI","false","5612"
"0","42.86147","10.42031","11667","LI","false","11667"
"0","43.335693","11.405978","5658","SI","false","5658"
"0","43.60865","10.29162","9853","PI","false","9853"
"0","43.53232","10.31898","10040","LI","false","10040"
"0","43.54908","10.304812","10048","LI","false","10048"
"0","43.55846","10.33223","10952","LI","false","10952"
"0","43.52502","10.32296","10943","LI","false","10943"
"0","43.55799","10.32207","10309","LI","false","10309"
"0","43.559376","10.327766","11078","LI","false","11078"
"0","43.54316","10.31409","11062","LI","false","11062"
"0","43.56303","10.32998","11681","LI","false","11681"
"0","43.55629","10.31285","11082","LI","false","11082"
"0","43.55109","10.31674","11081","LI","false","11081"
"0","43.58263","10.35158","11079","LI","false","11079"
"0","43.55168","10.313687","11076","LI","false","11076"
"0","43.34406","11.306683","3907","SI","false","3907"
"0","43.312622","10.515895","11641","LI","false","11641"
"0","43.31742855889722","11.333416974937338","5022","SI","false","5022"
"0","43.88557","10.249045","13940","LU","false","13940"
"0","43.07652","10.535267","11748","LI","false","11748"
"0","43.8875","10.735389","3028","PT","false","3028"
"0","43.83805","10.919083","2737","PT","false","2737"
"0","43.848568","10.922949","3114","PT","false","3114"
"0","43.71611","10.40355","8066","PI","false","8066"
"0","44.01007","10.099839","7210","MS","false","7210"
"1","43.958572","10.231227","15530","LU","false","15530"
"0","44.038105","10.143582","4321","MS","false","4321"
"0","43.83461","10.50348","14892","LU","false","14892"
"0","44.020576","10.126204","4688","MS","false","4688"
"0","43.140842","11.664611","4865","SI","false","4865"
"0","44.13403","10.01875","3791","MS","false","3791"
"0","43.9045","10.740024","2789","PT","false","2789"
"0","43.32009","10.466269","11876","LI","false","11876"
"0","43.93237","11.64113","5831","FI","false","5831"
"0","43.87023","10.91994","2803","PT","false","2803"
"0","43.72343","10.40234","9791","PI","false","9791"
"0","43.895733","10.223876","15554","LU","false","15554"
"0","43.61792","11.47257","2838","FI","false","2838"
"0","43.62795","11.51482","13453","AR","false","13453"
"0","43.880287","10.235544","15003","LU","false","15003"
"0","43.9591","10.92638","3026","PT","false","3026"
"1","43.527023","10.374599","10297","LI","false","10297"
"0","43.932724","10.91671","2927","PT","false","2927"
"0","43.70039082956104","10.687018","8303","PI","false","8303"
"0","43.84581","10.71218","2938","PT","false","2938"
"0","43.063686","11.817962","5644","SI","false","5644"
"0","43.22941","11.79701","12041","AR","false","12041"
"0","43.223206","11.808878","12341","AR","false","12341"
"0","43.66308217064369","10.628225","8122","PI","false","8122"
"0","43.837574","10.503265","13926","LU","false","13926"
"0","43.67057","12.04045","12062","AR","false","12062"
"0","43.842396","10.911393","2991","PT","false","2991"
"0","43.32855","10.45897","11817","LI","false","11817"
"0","43.442963","11.097825","5435","SI","false","5435"
"0","43.82474","10.87754","3036","PT","false","3036"
"0","43.86666","10.25261","15510","LU","false","15510"
"0","44.011578","10.103519","7155","MS","false","7155"
"0","43.314987","11.33047","5228","SI","false","5228"
"1","43.87868","11.096397","11896","PO","false","11896"
"0","43.930134","10.920011","3103","PT","false","3103"
"0","44.07564","10.168","4601","MS","false","4601"
"0","44.04064","10.03488","4023","MS","false","4023"
"0","44.02297","10.14706","4640","MS","false","4640"
"0","42.514706","11.242732","13192","GR","false","13192"
"0","43.468056","11.875711","12663","AR","false","12663"
"0","44.33543","9.89926","4189","MS","false","4189"
"0","44.230965","9.963757","3807","MS","false","3807"
"0","44.22797","9.965326","4411","MS","false","4411"
"0","44.33928","9.89152","3790","MS","false","3790"
"0","43.68602576672608","11.03245","9526","PI","false","9526"
"0","43.97603","10.14658","15060","LU","false","15060"
"0","43.57214","12.03671","12162","AR","false","12162"
"0","43.547123","10.31359","10848","LI","false","10848"
"0","43.67693681552732","10.51234","9547","PI","false","9547"
"0","43.95663","10.23038","13939","LU","false","13939"
"0","43.867634","10.242247","12617","LU","false","12617"
"0","43.242767","10.525338","11550","LI","false","11550"
